,PLAYER,TEAM,AGE,GP,W,L,MIN,OFFRTG,DEFRTG,NETRTG,AST%,AST/TO,AST RATIO,OREB%,DREB%,REB%,TO RATIO,EFG%,TS%,USG%,PACE,PIE,POSS
151,Ivica Zubac,LAC,22,4,1,3,9.7,95.2,96.4,-1.2,5.9,0.25,4.2,19.3,29.7,23.4,16.7,50,51.8,22.1,103.79,15.4,83
151,Jared Dudley,BKN,33,4,1,3,20.6,102.2,95.7,6.6,18.3,2.75,39.3,0,2.2,1.1,14.3,36.4,47,8.5,106.53,2.3,181
151,Kyle Korver,UTA,38,4,1,3,7.4,84.8,120,-35.2,0,0,0,2.7,13.3,7.5,10,50,53.6,13.2,105.56,1.6,66
151,Langston Galloway,DET,27,4,0,4,27.5,91.5,109.1,-17.6,5.9,2,10,1.4,12.5,6,5,45.6,45.6,13.2,101.98,4.6,236
151,Luke Kennard,DET,23,4,0,4,33.2,97.9,121.1,-23.2,8.8,2.33,11.9,0,13.2,5.5,5.1,58.5,60.4,16.3,101.49,9.6,281
151,Myles Turner,IND,23,4,0,4,31.5,98.1,105,-6.9,7.6,2,12,3,17.1,9.8,6,44.3,47.9,15.6,98.56,6.3,257
151,Reggie Jackson,DET,29,4,0,4,26.9,103.9,128.6,-24.7,41.8,5.6,27.7,3.7,8.1,5.5,5,50,52.1,27.4,102.65,11.9,230
151,Rodions Kurucs,BKN,21,4,1,3,17.1,108.2,127.7,-19.5,6.5,1.5,10.3,6.7,19.2,12.3,6.9,45,52.2,13.8,109.77,6.7,158
151,Rondae Hollis-Jefferson,BKN,24,4,0,4,15.6,110.3,115,-4.6,15.8,2,11.1,4.1,16.4,9.3,5.6,50,60.2,29.8,112.22,14.9,145
151,Sindarius Thornwell,LAC,24,4,1,3,2.9,100,72.4,27.6,0,0,0,0,28.6,11.8,0,41.7,41.7,17.6,110.13,8.6,25
151,Thabo Sefolosha,UTA,35,4,1,3,10.5,92,108,-16,8.3,2,11.8,2,15.6,8.3,5.9,17.9,17.9,14.6,100.12,-1.1,88
151,Thaddeus Young,IND,31,4,0,4,32.6,99.2,101.9,-2.7,19.2,3,23.1,6.9,16,11.2,7.7,45.2,46.6,17.8,95.14,11.1,260
151,Thon Maker,DET,22,4,0,4,17.1,93.9,118.2,-24.3,8.9,1.33,10.8,4.9,6.8,5.8,8.1,26.9,36.7,20,103.56,-0.7,148
151,Tyreke Evans,IND,29,4,0,4,21,91.3,104.1,-12.8,8.3,0.5,4.8,0,20,9.4,9.5,55.2,56.3,31.6,98.35,15.6,172
151,Wayne Ellington,DET,31,4,0,4,32.8,95,124,-29,5.4,2.5,11.6,1.8,9.2,5,4.7,41.4,43.2,11.7,103.31,4.2,282
151,Wesley Matthews,IND,32,4,0,4,29.7,98.3,103.3,-5,10.5,1,17,0,8.9,4.2,17,41.7,44.7,14.9,96.32,3.5,237
151,Wilson Chandler,LAC,32,4,1,3,13.1,115.3,107.1,8.2,5,0.67,8.7,0,10.2,5.1,13,34.4,42.2,16.2,102.09,1.9,111
180,Aaron Holiday,IND,22,3,0,3,4.5,79.3,96.3,-17,0,0,0,0,0,0,16.7,50,50,19.4,99.68,-5.3,29
180,Abdel Nader,OKC,25,3,1,2,1.6,45.5,63.6,-18.2,0,0,0,0,0,0,0,50,50,16.7,111.39,16.7,11
180,Deonte Burton,OKC,25,3,1,2,1.5,50,40,10,0,0,0,16.7,16.7,16.7,0,20,20,45.5,107.1,-10,10
180,Doug McDermott,IND,27,3,0,3,9.7,86.4,94.9,-8.5,25,0,26.7,7.9,5.7,6.8,0,20,25.5,16.4,96.93,2.5,59
180,Ed Davis,BKN,30,3,1,2,13.6,125.3,98.8,26.5,6.1,0,15.4,9.5,26.3,19.2,0,70,73.5,11.3,98.24,17.3,83
180,Glenn Robinson III,DET,25,3,0,3,11.9,77.9,114.5,-36.6,10.5,2,10,3.6,13.9,7.7,5,30,38.8,20,103.19,4.5,77
180,Jarell Martin,ORL,25,3,0,3,6.1,94.9,52.5,42.4,10,0,9.1,3.6,4.2,3.8,0,55.6,50.6,21.7,104.43,9.9,39
180,Jarred Vanderbilt,DEN,20,3,1,2,1.6,111.1,70,41.1,0,0,0,0,20,9.1,0,0,0,0,93.7,8.1,9
180,Jerian Grant,ORL,26,3,0,3,4.7,90.9,37.5,53.4,30,3,21.4,0,19,9.1,7.1,20,23.9,28.9,111.3,6.2,33
180,Jose Calderon,DET,37,3,0,3,3.2,123.8,104.5,19.3,50,0,100,0,0,0,0,0,0,0,106.76,12.5,21
180,Khyri Thomas,DET,23,3,0,3,5,106.5,80.6,25.8,0,0,0,0,20,8.3,0,54.2,56.3,37.5,98.87,22.2,31
180,Melvin Frazier Jr.,ORL,22,3,0,3,4.9,88.2,36.4,51.9,0,0,0,4.2,13,8.5,0,40,42.5,15.4,110.39,18.3,34
180,Raul Neto,UTA,27,3,0,3,6.5,63.8,106.5,-42.7,11.1,0,14.3,0,13,6,0,16.7,16.7,11.8,113.65,-1.9,47
180,Robert Williams III,BOS,21,3,2,1,4.2,103.7,93.1,10.6,0,0,0,8.3,31.6,22.6,0,50,69.4,10.3,106.11,21,27
180,Shabazz Napier,BKN,27,3,0,3,9.4,137.9,101.5,36.4,45.8,0,44,8,16.7,12.7,0,77.3,82.6,19.4,112.79,25,66
180,Skal Labissiere,POR,23,3,1,2,3.5,54.5,95.7,-41.1,0,0,0,0,0,0,0,25,22.5,15.4,102.86,-14.6,22
180,Theo Pinson,BKN,23,3,0,3,7.3,128.3,90.7,37.6,14.3,3,25,0,12,6.3,8.3,56.3,56.3,15.3,117.44,10.8,53
180,Trey Lyles,DEN,23,3,1,2,2.7,135.3,88.2,47.1,22.2,0,40,11.1,0,4.5,0,0,0,15,101.37,-4.3,17
198,Blake Griffin,DET,30,2,0,2,29,109.6,119.4,-9.8,34.3,2,20.3,5.5,13.8,9.2,10.2,53.8,58.2,31.8,102.88,14.6,125
198,Chris Boucher,TOR,26,2,1,1,2,58.3,100,-41.7,0,0,0,0,16.7,6.7,0,50,46,41.7,141.64,12.5,12
198,Dzanan Musa,BKN,20,2,0,2,7.3,129.7,91.9,37.8,0,0,0,0,0,0,50,66.7,66.7,15,121.37,-2.7,37
198,Ekpe Udoh,UTA,32,2,0,2,3.1,76.5,131.3,-54.8,0,0,0,0,0,0,0,0,0,5.9,129.48,-3.4,17
198,Gary Clark,HOU,24,2,1,1,1.9,90,122.2,-32.2,0,0,0,0,100,14.3,0,0,0,0,122.25,6.1,10
198,Grayson Allen,UTA,23,2,0,2,7,66.7,100,-33.3,0,0,0,0,7.7,3,0,28.6,44.6,27.8,111.03,7.9,33
198,Isaiah Hartenstein,HOU,21,2,1,1,1.1,57.1,150,-92.9,0,0,0,20,0,20,0,100,100,25,137.85,36.8,7
198,Marcus Smart,BOS,25,2,0,2,16.2,78.4,100,-21.6,28.6,1.33,19,8.5,0,4.9,14.3,13.6,25.7,19.5,111.6,-2,74
198,Tyrone Wallace,LAC,25,2,0,2,5.5,121.7,79.2,42.6,27.3,3,33.3,0,10,3.6,11.1,25,37.6,18.8,102.7,2.2,23
198,Zaza Pachulia,DET,35,2,0,2,10.9,91.5,89.4,2.1,0,0,0,4.2,32,18.4,12.5,33.3,36.3,15.7,103.96,5.9,47
198,Zhaire Smith,PHI,20,2,0,2,2.8,100,6.7,93.3,0,0,0,0,0,0,0,0,0,0,122.03,18.2,13
209,Edmond Sumner,IND,23,1,0,1,1.6,125,0,125,0,0,0,0,100,66.7,0,0,0,0,105,80,4
209,Jon Leuer,DET,30,1,0,1,4.9,140,118.2,21.8,0,0,0,0,0,0,0,50,41,18.2,103.56,-3.5,10
209,Kyle O'Quinn,IND,29,1,0,1,1.6,125,0,125,0,0,0,0,0,0,100,0,0,20,105,-40,4
209,T.J. Leaf,IND,22,1,0,1,9.8,85,50,35,0,0,0,6.7,13.3,10,0,0,25.8,15.4,98.16,11.5,20
